Time (Sec);S11;S14;S26;S3;S38;S4;S40;S41;S42;S43;S44;S50;S51;S52;S8;S56;S57;
1.0;19153.055999999997;19159.7759;19158.8799;19143.312000000013;19159.3599;19156.624000000014;19159.3599;19159.3599;19158.159799999998;19159.3599;19158.8799;19158.8799;19158.8799;19158.8799;19158.958999999995;19158.159799999998;19158.8799;
1.126656086989824;19141.407999999996;19159.5518;19157.7598;19133.176000000018;19158.159799999998;19153.512000000017;19158.159799999998;19158.159799999998;19158.159799999998;19158.159799999998;19157.7598;19157.7598;19157.7598;19157.7598;19158.854799999994;19158.159799999998;19157.7598;
1.2266589061375466;19141.407999999996;19159.5518;19157.7598;19132.44800000002;19158.159799999998;19153.408000000018;19158.159799999998;19158.159799999998;19158.159799999998;19158.159799999998;19157.7598;19157.7598;19157.7598;19157.7598;19158.750699999993;19158.159799999998;19157.7598;
1.3266617252852693;19141.407999999996;19159.5518;19157.7598;19131.72000000002;19158.159799999998;19153.30400000002;19158.159799999998;19158.159799999998;19158.159799999998;19158.159799999998;19157.7598;19157.7598;19157.7598;19157.7598;19158.646599999993;19158.159799999998;19157.7598;
1.426664544432992;19141.407999999996;19159.5518;19157.7598;19130.99200000002;19158.159799999998;19153.20000000002;19158.159799999998;19158.159799999998;19158.159799999998;19158.159799999998;19157.7598;19157.7598;19157.7598;19157.7598;19158.542499999992;19158.159799999998;19157.7598;
1.5266673635807146;19141.407999999996;19159.5518;19157.7598;19130.26400000002;19158.159799999998;19153.09600000002;19158.159799999998;19158.159799999998;19158.159799999998;19158.159799999998;19157.7598;19157.7598;19157.7598;19157.7598;19158.43839999999;19158.159799999998;19157.7598;
1.6266701827284373;19141.407999999996;19159.5518;19157.7598;19129.536000000022;19158.159799999998;19152.99200000002;19158.159799999998;19158.159799999998;19158.159799999998;19158.159799999998;19157.7598;19157.7598;19157.7598;19157.7598;19158.33429999999;19158.159799999998;19157.7598;
1.72667300187616;19141.407999999996;19159.5518;19157.7598;19128.808000000023;19158.159799999998;19152.88800000002;19158.159799999998;19158.159799999998;19158.159799999998;19158.159799999998;19157.7598;19157.7598;19157.7598;19157.7598;19158.23019999999;19158.159799999998;19157.7598;
1.8266758210238827;19141.407999999996;19159.5518;19157.7598;19128.080000000024;19158.159799999998;19152.78400000002;19158.159799999998;19158.159799999998;19158.159799999998;19158.159799999998;19157.7598;19157.7598;19157.7598;19157.7598;19158.12609999999;19158.159799999998;19157.7598;
1.9266786401716054;19141.407999999996;19159.5518;19157.7598;19127.352000000024;19158.159799999998;19152.680000000022;19158.159799999998;19158.159799999998;19158.159799999998;19158.159799999998;19157.7598;19157.7598;19157.7598;19157.7598;19158.02199999999;19158.159799999998;19157.7598;
2.0000057253225387;19141.407999999996;19159.5518;19157.7598;19126.624000000025;19158.159699999997;19152.576000000023;19158.159799999998;19158.159799999998;19156.959699999996;19156.959699999996;19157.7598;19157.7598;19157.7598;19157.7598;19157.91799999999;19156.959699999996;19157.7598;
2.1266842784670503;19129.871999999996;19159.3357;19156.679699999997;19116.60000000003;19156.999699999997;19149.49600000002;19156.959699999996;19156.959699999996;19156.959699999996;19156.959699999996;19156.6397;19156.6397;19156.6397;19156.6397;19157.81379999999;19156.959699999996;19156.679699999997;
2.226687097614773;19129.871999999996;19159.3357;19156.679699999997;19115.872000000032;19156.999699999997;19149.39200000002;19156.959699999996;19156.959699999996;19156.959699999996;19156.959699999996;19156.6397;19156.6397;19156.6397;19156.6397;19157.70969999999;19156.959699999996;19156.679699999997;
2.3266899167624953;19129.871999999996;19159.3357;19156.679699999997;19115.144000000033;19156.999699999997;19149.288000000022;19156.959699999996;19156.959699999996;19156.959699999996;19156.959699999996;19156.6397;19156.6397;19156.6397;19156.6397;19157.605599999988;19156.959699999996;19156.679699999997;
2.4266927359102177;19129.871999999996;19159.3357;19156.679699999997;19114.416000000034;19156.999699999997;19149.184000000023;19156.959699999996;19156.959699999996;19156.959699999996;19156.959699999996;19156.6397;19156.6397;19156.6397;19156.6397;19157.501499999988;19156.959699999996;19156.679699999997;
2.52669555505794;19129.871999999996;19159.3357;19156.679699999997;19113.688000000035;19156.999699999997;19149.080000000024;19156.959699999996;19156.959699999996;19156.959699999996;19156.959699999996;19156.6397;19156.6397;19156.6397;19156.6397;19157.397399999987;19156.959699999996;19156.679699999997;
2.6266983742056627;19129.871999999996;19159.3357;19156.679699999997;19112.960000000036;19156.999699999997;19148.976000000024;19156.959699999996;19156.959699999996;19156.959699999996;19156.959699999996;19156.6397;19156.6397;19156.6397;19156.6397;19157.293299999987;19156.959699999996;19156.679699999997;
2.726701193353385;19129.871999999996;19159.3357;19156.679699999997;19112.232000000036;19156.999699999997;19148.872000000025;19156.959699999996;19156.959699999996;19156.959699999996;19156.959699999996;19156.6397;19156.6397;19156.6397;19156.6397;19157.189199999986;19156.959699999996;19156.679699999997;
2.8267040125011076;19129.871999999996;19159.3357;19156.679699999997;19111.504000000037;19156.999699999997;19148.768000000025;19156.959699999996;19156.959699999996;19156.959699999996;19156.959699999996;19156.6397;19156.6397;19156.6397;19156.6397;19157.085099999986;19156.959699999996;19156.679699999997;
2.92670683164883;19129.871999999996;19159.3357;19156.679699999997;19110.776000000038;19156.999699999997;19148.664000000026;19156.959699999996;19156.959699999996;19156.959699999996;19156.959699999996;19156.6397;19156.6397;19156.6397;19156.6397;19156.980999999985;19156.959699999996;19156.679699999997;
3.0000033854075387;19129.871999999996;19159.3357;19156.679699999997;19110.04800000004;19155.839599999996;19148.560000000027;19156.959699999996;19156.959699999996;19156.959599999995;19155.759599999994;19156.6397;19156.6397;19156.6397;19156.6397;19156.876999999986;19155.799599999995;19156.679699999997;
3.1267124699442728;19118.559999999998;19159.119599999998;19155.599599999994;19100.248000000047;19155.839599999996;19145.544000000024;19155.799599999995;19155.799599999995;19155.799599999995;19155.759599999994;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19156.772799999984;19155.799599999995;19155.599599999994;
3.2267152890919952;19118.559999999998;19159.119599999998;19155.599599999994;19099.520000000048;19155.839599999996;19145.440000000024;19155.799599999995;19155.799599999995;19155.799599999995;19155.759599999994;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19156.668699999984;19155.799599999995;19155.599599999994;
3.3267181082397177;19118.559999999998;19159.119599999998;19155.599599999994;19098.79200000005;19155.839599999996;19145.336000000025;19155.799599999995;19155.799599999995;19155.799599999995;19155.759599999994;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19156.564599999983;19155.799599999995;19155.599599999994;
3.42672092738744;19118.559999999998;19159.119599999998;19155.599599999994;19098.06400000005;19155.839599999996;19145.232000000025;19155.799599999995;19155.799599999995;19155.799599999995;19155.759599999994;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19156.460499999983;19155.799599999995;19155.599599999994;
3.5267237465351626;19118.559999999998;19159.119599999998;19155.599599999994;19097.33600000005;19155.839599999996;19145.128000000026;19155.799599999995;19155.799599999995;19155.799599999995;19155.759599999994;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19156.356399999982;19155.799599999995;19155.599599999994;
3.626726565682885;19118.559999999998;19159.119599999998;19155.599599999994;19096.60800000005;19155.839599999996;19145.024000000027;19155.799599999995;19155.799599999995;19155.799599999995;19155.759599999994;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19156.252299999982;19155.799599999995;19155.599599999994;
3.7267293848306076;19118.559999999998;19159.119599999998;19155.599599999994;19095.880000000052;19155.839599999996;19144.920000000027;19155.799599999995;19155.799599999995;19155.799599999995;19155.759599999994;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19156.14819999998;19155.799599999995;19155.599599999994;
3.82673220397833;19118.559999999998;19159.119599999998;19155.599599999994;19095.152000000053;19155.839599999996;19144.816000000028;19155.799599999995;19155.799599999995;19155.799599999995;19155.759599999994;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19156.04409999998;19155.799599999995;19155.599599999994;
3.9267350231260525;19118.559999999998;19159.119599999998;19155.599599999994;19094.424000000054;19155.839599999996;19144.71200000003;19155.799599999995;19155.799599999995;19155.799599999995;19155.759599999994;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19155.93999999998;19155.799599999995;19155.599599999994;
4.000034821043612;19118.559999999998;19159.119599999998;19155.599599999994;19093.696000000054;19154.679499999995;19144.60800000003;19154.639499999994;19155.799599999995;19155.799499999994;19154.599499999993;19155.559599999997;19155.559599999997;19155.559599999997;19155.559599999997;19155.83599999998;19154.639499999994;19155.599599999994;
4.126740661421495;19107.304;19158.903499999997;19154.51949999999;19083.896000000062;19154.679499999995;19141.600000000028;19154.639499999994;19154.639499999994;19154.639499999994;19154.599499999993;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19155.73179999998;19154.639499999994;19154.51949999999;
4.226743480569219;19107.304;19158.903499999997;19154.51949999999;19083.168000000063;19154.679499999995;19141.49600000003;19154.639499999994;19154.639499999994;19154.639499999994;19154.599499999993;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19155.62769999998;19154.639499999994;19154.51949999999;
4.326746299716943;19107.304;19158.903499999997;19154.51949999999;19082.440000000064;19154.679499999995;19141.39200000003;19154.639499999994;19154.639499999994;19154.639499999994;19154.599499999993;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19155.52359999998;19154.639499999994;19154.51949999999;
4.426749118864667;19107.304;19158.903499999997;19154.51949999999;19081.712000000065;19154.679499999995;19141.28800000003;19154.639499999994;19154.639499999994;19154.639499999994;19154.599499999993;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19155.419499999978;19154.639499999994;19154.51949999999;
4.52675193801239;19107.304;19158.903499999997;19154.51949999999;19080.984000000066;19154.679499999995;19141.18400000003;19154.639499999994;19154.639499999994;19154.639499999994;19154.599499999993;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19155.315399999978;19154.639499999994;19154.51949999999;
4.626754757160114;19107.304;19158.903499999997;19154.51949999999;19080.256000000067;19154.679499999995;19141.08000000003;19154.639499999994;19154.639499999994;19154.639499999994;19154.599499999993;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19155.211299999977;19154.639499999994;19154.51949999999;
4.726757576307838;19107.304;19158.903499999997;19154.51949999999;19079.528000000068;19154.679499999995;19140.97600000003;19154.639499999994;19154.639499999994;19154.639499999994;19154.599499999993;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19155.107199999977;19154.639499999994;19154.51949999999;
4.826760395455562;19107.304;19158.903499999997;19154.51949999999;19078.80000000007;19154.679499999995;19140.872000000032;19154.639499999994;19154.639499999994;19154.639499999994;19154.599499999993;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19155.003099999976;19154.639499999994;19154.51949999999;
4.926763214603286;19107.304;19158.903499999997;19154.51949999999;19078.07200000007;19154.679499999995;19140.768000000033;19154.639499999994;19154.639499999994;19154.639499999994;19154.599499999993;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19154.898999999976;19154.639499999994;19154.51949999999;
4.999999999999999;19107.304;19158.903499999997;19154.51949999999;19077.34400000007;19153.519399999994;19140.664000000033;19153.479399999993;19154.639499999994;19154.639499999994;19153.439399999992;19154.479499999994;19154.479499999994;19154.479499999994;19154.479499999994;19154.794999999976;19153.479399999993;19154.51949999999;
5.126768852898732;19096.048000000003;19158.687399999995;19153.43939999999;19067.544000000078;19153.519399999994;19137.65600000003;19153.479399999993;19153.479399999993;19153.479399999993;19153.439399999992;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19154.690799999975;19153.479399999993;19153.43939999999;
5.226771672046456;19096.048000000003;19158.687399999995;19153.43939999999;19066.81600000008;19153.519399999994;19137.552000000032;19153.479399999993;19153.479399999993;19153.479399999993;19153.439399999992;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19154.586699999974;19153.479399999993;19153.43939999999;
5.32677449119418;19096.048000000003;19158.687399999995;19153.43939999999;19066.08800000008;19153.519399999994;19137.448000000033;19153.479399999993;19153.479399999993;19153.479399999993;19153.439399999992;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19154.482599999974;19153.479399999993;19153.43939999999;
5.426777310341904;19096.048000000003;19158.687399999995;19153.43939999999;19065.36000000008;19153.519399999994;19137.344000000034;19153.479399999993;19153.479399999993;19153.479399999993;19153.439399999992;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19154.378499999973;19153.479399999993;19153.43939999999;
5.5267801294896275;19096.048000000003;19158.687399999995;19153.43939999999;19064.63200000008;19153.519399999994;19137.240000000034;19153.479399999993;19153.479399999993;19153.479399999993;19153.439399999992;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19154.274399999973;19153.479399999993;19153.43939999999;
5.626782948637351;19096.048000000003;19158.687399999995;19153.43939999999;19063.904000000082;19153.519399999994;19137.136000000035;19153.479399999993;19153.479399999993;19153.479399999993;19153.439399999992;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19154.170299999972;19153.479399999993;19153.43939999999;
5.726785767785075;19096.048000000003;19158.687399999995;19153.43939999999;19063.176000000083;19153.519399999994;19137.032000000036;19153.479399999993;19153.479399999993;19153.479399999993;19153.439399999992;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19154.066199999972;19153.479399999993;19153.43939999999;
5.826788586932799;19096.048000000003;19158.687399999995;19153.43939999999;19062.448000000084;19153.519399999994;19136.928000000036;19153.479399999993;19153.479399999993;19153.479399999993;19153.439399999992;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19153.96209999997;19153.479399999993;19153.43939999999;
5.926791406080523;19096.048000000003;19158.687399999995;19153.43939999999;19061.720000000085;19153.519399999994;19136.824000000037;19153.479399999993;19153.479399999993;19153.479399999993;19153.439399999992;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19153.85799999997;19153.479399999993;19153.43939999999;
6.000000000000009;19096.048000000003;19158.687399999995;19153.43939999999;19060.992000000086;19152.359299999993;19136.720000000038;19152.319299999992;19153.479399999993;19153.479399999993;19152.27929999999;19153.39939999999;19153.39939999999;19153.39939999999;19153.39939999999;19153.75399999997;19152.319299999992;19153.43939999999;
6.126797044375963;19084.568000000003;19158.471299999994;19152.359299999986;19050.74400000009;19152.359299999993;19133.61600000004;19152.319299999992;19152.23929999999;19152.23929999999;19152.27929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19153.64979999997;19152.319299999992;19152.359299999986;
6.226799863523687;19084.568000000003;19158.471299999994;19152.359299999986;19050.01600000009;19152.359299999993;19133.51200000004;19152.319299999992;19152.23929999999;19152.23929999999;19152.27929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19153.54569999997;19152.319299999992;19152.359299999986;
6.326802682671411;19084.568000000003;19158.471299999994;19152.359299999986;19049.28800000009;19152.359299999993;19133.40800000004;19152.319299999992;19152.23929999999;19152.23929999999;19152.27929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19153.44159999997;19152.319299999992;19152.359299999986;
6.426805501819135;19084.568000000003;19158.471299999994;19152.359299999986;19048.560000000092;19152.359299999993;19133.30400000004;19152.319299999992;19152.23929999999;19152.23929999999;19152.27929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19153.33749999997;19152.319299999992;19152.359299999986;
6.526808320966858;19084.568000000003;19158.471299999994;19152.359299999986;19047.832000000093;19152.359299999993;19133.20000000004;19152.319299999992;19152.23929999999;19152.23929999999;19152.27929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19153.23339999997;19152.319299999992;19152.359299999986;
6.626811140114582;19084.568000000003;19158.471299999994;19152.359299999986;19047.104000000094;19152.359299999993;19133.09600000004;19152.319299999992;19152.23929999999;19152.23929999999;19152.27929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19153.129299999968;19152.319299999992;19152.359299999986;
6.726813959262306;19084.568000000003;19158.471299999994;19152.359299999986;19046.376000000095;19152.359299999993;19132.992000000042;19152.319299999992;19152.23929999999;19152.23929999999;19152.27929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19153.025199999967;19152.319299999992;19152.359299999986;
6.82681677841003;19084.568000000003;19158.471299999994;19152.359299999986;19045.648000000096;19152.359299999993;19132.888000000043;19152.319299999992;19152.23929999999;19152.23929999999;19152.27929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.921099999967;19152.319299999992;19152.359299999986;
6.926819597557754;19084.568000000003;19158.471299999994;19152.359299999986;19044.920000000096;19152.359299999993;19132.784000000043;19152.319299999992;19152.23929999999;19152.23929999999;19152.27929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.816999999966;19152.319299999992;19152.359299999986;
7.000000000000012;19084.568000000003;19158.471299999994;19152.359299999986;19044.192000000097;19151.199199999992;19132.680000000044;19151.07919999999;19152.23929999999;19152.23929999999;19151.03919999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.23929999999;19152.712999999967;19151.15919999999;19152.359299999986;
7.126825235853198;19072.808;19158.247199999994;19151.239199999985;19033.8320000001;19151.199199999992;19129.52000000005;19151.07919999999;19150.999199999987;19150.999199999987;19151.03919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19152.608799999965;19151.15919999999;19151.239199999985;
7.226828055000921;19072.808;19158.247199999994;19151.239199999985;19033.1040000001;19151.199199999992;19129.416000000052;19151.07919999999;19150.999199999987;19150.999199999987;19151.03919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19152.504699999965;19151.15919999999;19151.239199999985;
7.326830874148645;19072.808;19158.247199999994;19151.239199999985;19032.376000000102;19151.199199999992;19129.312000000053;19151.07919999999;19150.999199999987;19150.999199999987;19151.03919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19152.400599999964;19151.15919999999;19151.239199999985;
7.426833693296369;19072.808;19158.247199999994;19151.239199999985;19031.648000000103;19151.199199999992;19129.208000000053;19151.07919999999;19150.999199999987;19150.999199999987;19151.03919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19152.296499999964;19151.15919999999;19151.239199999985;
7.526836512444093;19072.808;19158.247199999994;19151.239199999985;19030.920000000104;19151.199199999992;19129.104000000054;19151.07919999999;19150.999199999987;19150.999199999987;19151.03919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19152.192399999964;19151.15919999999;19151.239199999985;
7.626839331591817;19072.808;19158.247199999994;19151.239199999985;19030.192000000105;19151.199199999992;19129.000000000055;19151.07919999999;19150.999199999987;19150.999199999987;19151.03919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19152.088299999963;19151.15919999999;19151.239199999985;
7.72684215073954;19072.808;19158.247199999994;19151.239199999985;19029.464000000105;19151.199199999992;19128.896000000055;19151.07919999999;19150.999199999987;19150.999199999987;19151.03919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.984199999963;19151.15919999999;19151.239199999985;
7.826844969887264;19072.808;19158.247199999994;19151.239199999985;19028.736000000106;19151.199199999992;19128.792000000056;19151.07919999999;19150.999199999987;19150.999199999987;19151.03919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.880099999962;19151.15919999999;19151.239199999985;
7.926847789034988;19072.808;19158.247199999994;19151.239199999985;19028.008000000107;19151.199199999992;19128.688000000056;19151.07919999999;19150.999199999987;19150.999199999987;19151.03919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.77599999996;19151.15919999999;19151.239199999985;
8.000000000000021;19072.808;19158.247199999994;19151.239199999985;19027.280000000108;19149.99909999999;19128.584000000057;19149.839099999987;19150.999199999987;19150.999199999987;19149.799099999986;19151.07919999999;19151.07919999999;19151.07919999999;19151.07919999999;19151.671999999962;19149.95909999999;19151.239199999985;
8.12685342733043;19060.992;19158.031099999993;19150.159099999983;19017.032000000112;19149.99909999999;19125.432000000055;19149.839099999987;19149.759099999985;19149.759099999985;19149.799099999986;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19151.56779999996;19149.95909999999;19150.159099999983;
8.226856246478151;19060.992;19158.031099999993;19150.159099999983;19016.304000000113;19149.99909999999;19125.328000000056;19149.839099999987;19149.759099999985;19149.759099999985;19149.799099999986;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19151.46369999996;19149.95909999999;19150.159099999983;
8.326859065625873;19060.992;19158.031099999993;19150.159099999983;19015.576000000114;19149.99909999999;19125.224000000057;19149.839099999987;19149.759099999985;19149.759099999985;19149.799099999986;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19151.35959999996;19149.95909999999;19150.159099999983;
8.426861884773595;19060.992;19158.031099999993;19150.159099999983;19014.848000000115;19149.99909999999;19125.120000000057;19149.839099999987;19149.759099999985;19149.759099999985;19149.799099999986;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19151.25549999996;19149.95909999999;19150.159099999983;
8.526864703921317;19060.992;19158.031099999993;19150.159099999983;19014.120000000115;19149.99909999999;19125.016000000058;19149.839099999987;19149.759099999985;19149.759099999985;19149.799099999986;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19151.15139999996;19149.95909999999;19150.159099999983;
8.62686752306904;19060.992;19158.031099999993;19150.159099999983;19013.392000000116;19149.99909999999;19124.91200000006;19149.839099999987;19149.759099999985;19149.759099999985;19149.799099999986;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19151.04729999996;19149.95909999999;19150.159099999983;
8.726870342216762;19060.992;19158.031099999993;19150.159099999983;19012.664000000117;19149.99909999999;19124.80800000006;19149.839099999987;19149.759099999985;19149.759099999985;19149.799099999986;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19150.943199999958;19149.95909999999;19150.159099999983;
8.826873161364484;19060.992;19158.031099999993;19150.159099999983;19011.936000000118;19149.99909999999;19124.70400000006;19149.839099999987;19149.759099999985;19149.759099999985;19149.799099999986;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19150.839099999957;19149.95909999999;19150.159099999983;
8.926875980512206;19060.992;19158.031099999993;19150.159099999983;19011.20800000012;19149.99909999999;19124.60000000006;19149.839099999987;19149.759099999985;19149.759099999985;19149.799099999986;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19150.734999999957;19149.95909999999;19150.159099999983;
9.00000000000001;19060.992;19158.031099999993;19150.159099999983;19010.48000000012;19148.83899999999;19124.49600000006;19148.598999999984;19149.759099999985;19149.759099999985;19148.558999999983;19149.91909999999;19149.91909999999;19149.91909999999;19149.91909999999;19150.630999999958;19148.798999999988;19150.159099999983;
9.12688161880765;19049.287999999997;19157.81499999999;19149.07899999998;19000.232000000124;19148.83899999999;19121.360000000062;19148.598999999984;19148.518999999982;19148.518999999982;19148.558999999983;19148.758999999987;19148.758999999987;19148.758999999987;19148.758999999987;19150.526799999956;19148.798999999988;19149.07899999998;
9.226884437955372;19049.287999999997;19157.81499999999;19149.07899999998;18999.504000000125;19148.83899999999;19121.256000000063;19148.598999999984;19148.518999999982;19148.518999999982;19148.558999999983;19148.758999999987;19148.758999999987;19148.758999999987;19148.758999999987;19150.422699999956;19148.798999999988;19149.07899999998;
9.326887257103094;19049.287999999997;19157.81499999999;19149.07899999998;18998.776000000125;19148.83899999999;19121.152000000064;19148.598999999984;19148.518999999982;19148.518999999982;19148.558999999983;19148.758999999987;19148.758999999987;19148.758999999987;19148.758999999987;19150.318599999955;19148.798999999988;19149.07899999998;
9.426890076250816;19049.287999999997;19157.81499999999;19149.07899999998;18998.048000000126;19148.83899999999;19121.048000000064;19148.598999999984;19148.518999999982;19148.518999999982;19148.558999999983;19148.758999999987;19148.758999999987;19148.758999999987;19148.758999999987;19150.214499999955;19148.798999999988;19149.07899999998;
9.526892895398538;19049.287999999997;19157.81499999999;19149.07899999998;18997.320000000127;19148.83899999999;19120.944000000065;19148.598999999984;19148.518999999982;19148.518999999982;19148.558999999983;19148.758999999987;19148.758999999987;19148.758999999987;19148.758999999987;19150.110399999954;19148.798999999988;19149.07899999998;
9.62689571454626;19049.287999999997;19157.81499999999;19149.07899999998;18996.592000000128;19148.83899999999;19120.840000000066;19148.598999999984;19148.518999999982;19148.518999999982;19148.558999999983;19148.758999999987;19148.758999999987;19148.758999999987;19148.758999999987;19150.006299999954;19148.798999999988;19149.07899999998;
9.726898533693982;19049.287999999997;19157.81499999999;19149.07899999998;18995.86400000013;19148.83899999999;19120.736000000066;19148.598999999984;19148.518999999982;19148.518999999982;19148.558999999983;19148.758999999987;19148.758999999987;19148.758999999987;19148.758999999987;19149.902199999953;19148.798999999988;19149.07899999998;
9.826901352841704;19049.287999999997;19157.81499999999;19149.07899999998;18995.13600000013;19148.83899999999;19120.632000000067;19148.598999999984;19148.518999999982;19148.518999999982;19148.558999999983;19148.758999999987;19148.758999999987;19148.758999999987;19148.758999999987;19149.798099999953;19148.798999999988;19149.07899999998;
